category,filename,jitter,shimmer,HNR,nVB,perVB,med,mean,std,min,max,total_duration,speaking_rate,articulation_rate,PCT,PCC,PCV,vowel_space,VAI,FCR,F2,0,1,2,3,4,5,6,7,8,9,10,11,12
0,M0154_CS_2004,1.75,8.87,11.34,5,11.98,129.45,127.69,16.96,73.6,150.59,3.23,2.78,4.41,100,100,100,45285.83,0.86,1.17,2.2,-656.154846,124.484932,-27.798618,27.144876,-11.347958,-8.387208,6.918182,2.564971,-3.745242,0.170655,-3.081238,2.297797,7.739253
0,M0155_CS_1001,1.64,10.14,10.75,4,8.21,133.78,137.37,27.02,74.87,201.67,3.91,4.09,6.33,100,100,100,170540.62,0.89,1.12,2.09,-672.797546,100.211563,-29.632601,35.318378,-11.669909,-8.841579,5.084398,-5.692871,-15.809319,6.176198,-2.308464,-5.12583,1.270396
0,M0155_CS_1002,1.8,9.97,10.44,8,19.09,129.35,137.45,66.21,76.06,601.74,3.88,3.35,5.23,95.12,95.83,94.12,191153.58,0.99,1.01,2.65,-681.177246,97.982025,-20.889547,40.675072,-9.524394,-9.271274,4.971861,1.499684,-13.010866,3.000607,-4.101182,-5.639063,4.540045
0,M0155_CS_1003,1.56,11.34,9.89,8,16.11,142.44,143.86,31.15,56.85,216.5,3.92,4.59,6.66,94.87,100,88.24,158769.5,0.88,1.13,2.04,-653.828979,101.749199,-29.689077,39.36253,-17.692177,-5.14782,3.88507,-5.624644,-15.777913,5.327392,-1.303807,-4.818764,4.572705
0,M0155_CS_1004,1.46,8.36,12.5,5,13.33,140.05,134.01,18.27,76.48,158.87,3.69,3.25,4.81,100,100,100,175426.83,0.98,1.02,2.75,-669.134827,106.036392,-24.427868,31.066395,-19.458637,-10.788137,5.715963,-2.744773,-12.991896,9.050474,-1.719772,-4.202434,5.408787
0,M0155_CS_2001,1.65,10.21,11.9,7,11.13,129.46,134.32,45.4,80.06,485.79,4.54,3.75,5.35,100,100,100,209296,0.95,1.06,2.37,-678.121948,104.51371,-25.367336,36.715603,-7.151721,-9.336269,3.067192,-6.922077,-14.008452,4.943821,-1.784549,-7.696023,-0.46674
0,M0155_CS_2002,1.34,8.46,13.17,8,20,128.94,131.17,55.35,56.19,560.37,4.45,2.92,4.31,100,100,100,213978.4,0.98,1.02,2.7,-690.861145,98.669914,-16.911758,41.034348,-5.097938,-9.757835,5.355604,1.094708,-13.858874,4.508387,-2.633225,-5.240499,4.546654
0,M0155_CS_2003,1.61,9.43,10.69,8,17.6,141.81,149.53,63.16,78.2,547.14,4.47,3.8,5.2,100,100,100,187987.5,0.89,1.12,2.05,-650.261108,99.7911,-29.210117,43.756962,-17.397482,-4.409102,2.926206,-3.419446,-14.842463,5.155733,-0.925882,-7.164587,5.51883
0,M0155_CS_2004,1.53,8.47,12.96,6,13.42,133.91,136.25,51.71,74.33,522.75,4.06,3.45,4.9,100,100,100,159669.12,0.96,1.04,2.44,-655.053955,115.175064,-24.14192,31.57091,-22.734756,-11.381107,6.941967,-1.896198,-11.885082,8.761982,-0.227081,-5.574155,4.447975
0,F0156_CS_1001,1.63,5.74,17.92,8,12.07,242.52,243.15,51.42,51.53,367.03,4.37,4.58,6.11,95.24,96.15,93.75,47221.17,0.69,1.45,1.34,-657.881714,109.13459,-22.050257,30.802864,-25.897463,1.820777,-6.916934,-11.987253,2.108688,-4.486967,-3.337164,-13.693777,-4.005011
0,F0156_CS_1002,1.64,5.8,15.9,8,20.77,225.36,222.33,46.45,77.55,443.52,4.52,3.32,4.76,100,100,100,88064.44,0.83,1.2,1.63,-692.673889,104.97319,-18.23728,23.176622,-21.467218,-4.46861,-2.862621,-11.265654,-1.648156,-7.95803,-1.477687,-9.807425,-7.683216
0,F0156_CS_1003,1.79,6.51,15.59,11,22.5,271.48,276.2,78.7,161.33,624.01,4.33,4.16,5.64,84.62,86.36,82.35,11829.62,0.62,1.62,0.97,-668.887634,108.445457,-21.074413,24.161932,-29.422209,-1.039235,-2.387354,-9.254894,-0.676311,-4.394555,0.633766,-10.093545,-3.527333
0,F0156_CS_1004,1.79,5.63,16.74,5,13.98,244.73,238.37,41.45,70.89,392.15,3.96,3.03,4.27,100,100,100,26841.92,0.58,1.74,1.08,-666.374084,112.547768,-20.132208,18.633745,-31.339752,1.587283,-1.912703,-7.735937,2.581127,-1.67465,1.413626,-11.14193,-5.798543
0,F0156_CS_2001,1.65,5.73,17.08,9,13.54,231.49,229.86,47.86,84.38,338.89,4.2,4.05,5.55,100,100,100,44664.33,0.68,1.47,1.31,-697.369446,100.3731,-11.127978,28.630714,-19.494381,-0.511504,-6.624227,-10.421196,1.926096,-4.12322,-2.60291,-12.762395,-2.810159
0,F0156_CS_2002,1.99,6.33,16.39,8,20.38,213.44,208.61,44.7,75.44,272.51,4.07,3.68,5.05,100,100,100,50159.61,0.66,1.52,1.26,-683.964111,109.163086,-11.969266,33.118534,-19.033461,-3.12067,-0.366179,-8.821593,-0.978905,-5.815579,-0.946086,-8.109754,-5.265244
0,F0156_CS_2003,2.07,7.11,13.78,10,24.33,250.69,232.68,76.75,57.2,486.61,4.15,3.61,5.91,89.74,90.91,88.24,3272.31,0.59,1.69,0.99,-682.68219,107.814705,-12.213594,25.807611,-24.307266,1.491218,-2.029624,-7.875565,1.274874,-3.379933,1.17374,-9.320731,-4.765121
0,F0156_CS_2004,1.81,6.41,15.62,6,14,234,225.92,47.79,82.87,440.19,3.64,3.3,5,100,100,100,2428.58,0.65,1.54,1.24,-675.896118,110.375687,-15.620568,22.848145,-27.473869,0.540398,-2.769835,-6.884502,3.473635,-2.939352,0.817565,-11.406857,-3.893827
0,F0157_CS_1001,1.72,6.1,18.03,7,10.59,251.34,249.06,42.84,177.8,423.67,3.83,4.96,7.18,100,100,100,16655.15,0.58,1.73,1.13,-690.962891,104.924454,-12.967725,27.832062,-10.857183,1.435042,-1.243316,-7.126361,-4.404793,0.100055,-4.676627,-8.20158,-2.390147
0,F0157_CS_1002,1.34,6.88,16.89,9,21.71,214.93,229.49,63.84,180.2,568.5,3.73,3.49,5.55,100,100,100,43095.68,0.57,1.74,1.08,-696.424866,104.188957,-6.913401,32.020931,-8.456307,0.10734,4.007443,0.659191,-7.537055,-2.158449,-3.326041,-6.002504,-5.318522
